kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3540,Technopreneurship,6/16,"MVP: definisi, jenis, contoh; metrik validasi","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,7/16,Build-Measure-Learn; pivot vs persevere; metrik aksi,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,8/16,Materi Minggu 1–7,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,9/16,"Digital marketing funnel; SEO, Google Ads, Facebook Ads, Instagram, TikTok","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,10/16,"AARRR framework; eksperimen; contoh Dropbox, Airbnb","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,11/16,Sumber pendanaan; valuasi; term sheet; proyeksi arus kas,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,12/16,"PT perorangan; merek, paten, hak cipta; regulasi e-commerce; kewajiban pajak","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,13/16,Struktur business plan; analisis SWOT; milestone,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,14/16,"Revisi business plan; pitch deck (problem, solution, market, business model, traction, team, ask)","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,15/16,Teknik pitching; handling Q&A; demo produk,"P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3540,Technopreneurship,16/16,"Seluruh materi (technopreneurship, BMC, MVP, digital marketing, keuangan, legal, business plan)","P1 = Ries, E. (2011). The lean startup: How today's entrepreneurs | P2 = Osterwalder, A., & Pigneur, Y. (2010). Business model genera | P3 = Maurya, A. (2012). Running lean: Iterate from plan A to a pl | P4 = Blank, S., & Dorf, B. (2012). The startup owner's manual. K& | P5 = Graham, P. (2019). Startup: How to build a successful busine | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
