kode_mk,nama_mk,minggu,materi,pustaka_tersedia,bab
TSI3216,Financial Technology,5/16,"Robo-advisor (Bibit, Bareksa), insurtech (PasarPolis, Qoala), reksadana, saham digital","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,6/16,"API (Application Programming Interface), open banking (BI), big data analytics, AI untuk credit scoring","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,7/16,"Konsep blockchain (desentralisasi, konsensus), cryptocurrency, token, smart contract","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,8/16,Materi Minggu 1-7,"P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,9/16,"Peraturan OJK (POJK), BI (PBI), UU Perlindungan Data Pribadi, anti pencucian uang (AML)","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,10/16,"Risiko kredit (default), risiko likuiditas, risiko operasional, fraud, cybersecurity","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,11/16,"Keamanan transaksi, 2FA, tokenisasi, deteksi fraud dengan AI","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,12/16,"Brainstorming ide, validasi masalah, target pasar","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,13/16,"9 blok BMC (value proposition, customer segments, channels, revenue streams, cost structure)","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,14/16,"Proyeksi pendapatan, biaya, break-even point, strategi akuisisi pengguna","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,15/16,"Presentasi, tanya jawab, peer feedback","P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3216,Financial Technology,16/16,Seluruh materi (minggu 1-15),"P1 = Chishti, S., & Barberis, J. (2016). The FinTech Book: The Fi | P2 = Arner, D. W., Barberis, J. N., & Buckley, R. P. (2017). The  | P3 = Otoritas Jasa Keuangan. (2021). Roadmap Pengembangan FinTech | P4 = Narayanaswamy, R. (2019). Financial Technology: A Guide to t | P5 = Schueffel, P. (2017). The Concise FinTech Compendium. School | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,1/16,"Proposisi, operator logika, tabel kebenaran","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,2/16,"Tautologi, kontradiksi, ekuivalensi, hukum logika","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,3/16,"Himpunan, notasi, operasi, hukum himpunan","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,4/16,"Relasi, matriks relasi, digraf, relasi ekuivalen","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,5/16,"Fungsi, domain, range, injektif, surjektif, bijektif, komposisi","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,6/16,"Aturan pencacahan, permutasi, kombinasi, binomial","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,7/16,"Induksi matematika, deret, relasi rekursif","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,8/16,Materi Minggu 1–7,"P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,9/16,"Matriks, penjumlahan, perkalian, transpos, determinan","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,10/16,"Aljabar boolean, K-map, gerbang logika","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,11/16,"Graf sederhana, berarah, derajat, isomorfisme, subgraf","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,12/16,"Lintasan, sirkuit, Euler, Hamilton, planar","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,13/16,"BFS, DFS, pencarian jalur, deteksi siklus","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,14/16,"Pohon, pohon biner, MST, algoritma Prim, Kruskal","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,15/16,"Contoh: ERD sebagai graf, query logika, algoritma pencarian","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
TSI3217,Matematika Diskrit,16/16,"Materi Minggu 9–15 (matriks, boolean, graf, pohon, studi kasus)","P1 = Munir, R. (2016). Matematika diskrit (Edisi ke-6). Informati | P2 = Rosen, K. H. (2019). Discrete mathematics and its applicatio | P3 = Johnsonbaugh, R. (2018). Discrete mathematics (8th ed.). Pea | P4 = Epp, S. S. (2011). Discrete mathematics with applications (4 | P5 = Munir, R. (2024). Materi kuliah matematika diskrit IF1220. I | P6 = Buku Kurikulum Prodi S1 Sistem Informasi ITEKES Bintang Pers",
